#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
1.0223602484e+00 2.2084813685e+00 4.0707293324e-02 3.4817556900e-02 3.0437390794e+03 4.0219558059e+00
1.0248447205e+00 2.4539517983e+00 2.3994691922e-02 1.9646064369e-02 1.7941153915e+03 2.3707199032e+00
1.0273291925e+00 2.6994222280e+00 1.4125251159e-02 1.0437202255e-02 1.0561640298e+03 1.3956009174e+00
1.0298136646e+00 2.9448926577e+00 7.7614037335e-03 5.2206418970e-03 5.8033059743e+02 7.6684103165e-01
1.0322981366e+00 3.1903630874e+00 4.1731684283e-03 2.4586401954e-03 3.1203341694e+02 4.1231675257e-01
1.0347826087e+00 3.4358335171e+00 2.6409477752e-03 1.0901777617e-03 1.9746721763e+02 2.6093052056e-01
1.0372670807e+00 3.6813039468e+00 1.3689489163e-03 4.5512524746e-04 1.0235815191e+02 1.3525468269e-01
1.0397515528e+00 3.9267743766e+00 4.8891096276e-04 1.7889401268e-04 3.6556530345e+01 4.8305306609e-02
1.0422360248e+00 4.1722448063e+00 2.0421180967e-04 6.6205177045e-05 1.5269191705e+01 2.0176504171e-02
1.0447204969e+00 4.4177152360e+00 1.0777982042e-04 2.3068500484e-05 8.0588421532e+00 1.0648845430e-02
1.0472049689e+00 4.6631856657e+00 3.7449250991e-05 7.5679463924e-06 2.8001308716e+00 3.7000552027e-03
1.0496894410e+00 4.9086560954e+00 1.9341929263e-06 2.3375881510e-06 1.4462220689e-01 1.9110183544e-04
1.0521739130e+00 5.1541265252e+00 0.0000000000e+00 6.7981260892e-07 0.0000000000e+00 0.0000000000e+00
1.0546583851e+00 5.3995969549e+00 0.0000000000e+00 1.8614085391e-07 0.0000000000e+00 0.0000000000e+00
1.0571428571e+00 5.6450673846e+00 0.0000000000e+00 4.7987205123e-08 0.0000000000e+00 0.0000000000e+00
1.0596273292e+00 5.8905378143e+00 0.0000000000e+00 1.1647708121e-08 0.0000000000e+00 0.0000000000e+00
1.0621118012e+00 6.1360082440e+00 0.0000000000e+00 2.6618695609e-09 0.0000000000e+00 0.0000000000e+00
1.0645962733e+00 6.3814786737e+00 0.0000000000e+00 5.7274898603e-10 0.0000000000e+00 0.0000000000e+00
1.0670807453e+00 6.6269491035e+00 0.0000000000e+00 1.1603076515e-10 0.0000000000e+00 0.0000000000e+00
1.0695652174e+00 6.8724195332e+00 0.0000000000e+00 2.2131622379e-11 0.0000000000e+00 0.0000000000e+00
1.0720496894e+00 7.1178899629e+00 0.0000000000e+00 3.9745193427e-12 0.0000000000e+00 0.0000000000e+00
1.0745341615e+00 7.3633603926e+00 0.0000000000e+00 6.7202781154e-13 0.0000000000e+00 0.0000000000e+00
1.0770186335e+00 7.6088308223e+00 0.0000000000e+00 1.0698457019e-13 0.0000000000e+00 0.0000000000e+00
1.0795031056e+00 7.8543012521e+00 0.0000000000e+00 1.6035640603e-14 0.0000000000e+00 0.0000000000e+00
1.0819875776e+00 8.0997716818e+00 0.0000000000e+00 2.2629906009e-15 0.0000000000e+00 0.0000000000e+00
1.0844720497e+00 8.3452421115e+00 0.0000000000e+00 3.0068409368e-16 0.0000000000e+00 0.0000000000e+00
1.0869565217e+00 8.5907125412e+00 0.0000000000e+00 3.7615724126e-17 0.0000000000e+00 0.0000000000e+00
