#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
9.7763975155e-01 -1.7584034027e+00 8.3619921510e-02 8.5014810500e-02 5.1174401814e+03 6.5747193595e+00
9.8012422360e-01 -1.5630587266e+00 1.2714843639e-01 1.1759428701e-01 7.7813337494e+03 9.9972024745e+00
9.8260869565e-01 -1.3677140505e+00 1.8095249602e-01 1.5656885540e-01 1.1074078489e+04 1.4227612957e+01
9.8509316770e-01 -1.1723693744e+00 2.4644130327e-01 2.0065595419e-01 1.5081915947e+04 1.9376751118e+01
9.8757763975e-01 -9.7702469826e-01 2.8403837794e-01 2.4752909119e-01 1.7382812398e+04 2.2332867439e+01
9.9006211180e-01 -7.8168002216e-01 3.2726577866e-01 2.9391920518e-01 2.0028278136e+04 2.5731675082e+01
9.9254658385e-01 -5.8633534605e-01 3.5933433827e-01 3.3593650764e-01 2.1990836011e+04 2.8253105094e+01
9.9503105590e-01 -3.9099066995e-01 3.5919102602e-01 3.6958468188e-01 2.1982065472e+04 2.8241836992e+01
9.9751552795e-01 -1.9564599384e-01 3.6988765204e-01 3.9137965296e-01 2.2636686318e+04 2.9082872392e+01
1.0000000000e+00 -3.0131773785e-04 3.6108285110e-01 3.9894226229e-01 2.2097842927e+04 2.8390584070e+01
1.0024844720e+00 1.9504335837e-01 3.6039585417e-01 3.9142572952e-01 2.2055799528e+04 2.8336568090e+01
1.0049689441e+00 3.9038803447e-01 3.5488701767e-01 3.6967170835e-01 2.1718665257e+04 2.7903429032e+01
1.0074534161e+00 5.8573271058e-01 3.1391195312e-01 3.3605516958e-01 1.9211039825e+04 2.4681714095e+01
1.0099378882e+00 7.8107738668e-01 2.9396007701e-01 2.9405764036e-01 1.7990008633e+04 2.3112973253e+01
1.0124223602e+00 9.7642206279e-01 2.3897148131e-01 2.4767483172e-01 1.4624771688e+04 1.8789427162e+01
1.0149068323e+00 1.1717667389e+00 1.9967340634e-01 2.0079773354e-01 1.2219776033e+04 1.5699567597e+01
1.0173913043e+00 1.3671114150e+00 1.6148700219e-01 1.5669792937e-01 9.8828133160e+03 1.2697114520e+01
1.0198757764e+00 1.5624560911e+00 1.1484602927e-01 1.1770508630e-01 7.0284410013e+03 9.0299105568e+00
1.0223602484e+00 1.7578007672e+00 9.0781254687e-02 8.5104930973e-02 5.5557052921e+03 7.1377880043e+00
1.0248447205e+00 1.9531454433e+00 6.2098403939e-02 5.9230000836e-02 3.8003487899e+03 4.8825635231e+00
1.0273291925e+00 2.1484901194e+00 4.3784310913e-02 3.9678594033e-02 2.6795479825e+03 3.4425953936e+00
1.0298136646e+00 2.3438347955e+00 3.1065758924e-02 2.5585760632e-02 1.9011876609e+03 2.4425835725e+00
1.0322981366e+00 2.5391794716e+00 1.7811361534e-02 1.5880636728e-02 1.0900342353e+03 1.4004402466e+00
1.0347826087e+00 2.7345241477e+00 1.1495396054e-02 9.4877888588e-03 7.0350462671e+02 9.0383967858e-01
1.0372670807e+00 2.9298688238e+00 5.6412434497e-03 5.4561918515e-03 3.4523741928e+02 4.4354971699e-01
1.0397515528e+00 3.1252134999e+00 3.5300532733e-03 3.0202422266e-03 2.1603508037e+02 2.7755478811e-01
1.0422360248e+00 3.3205581760e+00 2.9030630975e-03 1.6092422974e-03 1.7766402403e+02 2.2825691300e-01
1.0447204969e+00 3.5159028522e+00 1.6328368818e-03 8.2533188630e-04 9.9927683710e+01 1.2838381170e-01
1.0472049689e+00 3.7112475283e+00 1.0857949556e-03 4.0743968797e-04 6.6449365587e+01 8.5371966230e-02
1.0496894410e+00 3.9065922044e+00 8.2299585456e-04 1.9360900732e-04 5.0366371783e+01 6.4709063104e-02
1.0521739130e+00 4.1019368805e+00 5.3217732963e-04 8.8555452621e-05 3.2568622418e+01 4.1843098255e-02
1.0546583851e+00 4.2972815566e+00 4.8158369735e-04 3.8988145427e-05 2.9472352031e+01 3.7865111579e-02
1.0571428571e+00 4.4926262327e+00 2.8350428198e-04 1.6522561185e-05 1.7350126358e+01 2.2290873485e-02
1.0596273292e+00 4.6879709088e+00 1.2476888185e-04 6.7398414705e-06 7.6357078294e+00 9.8101070671e-03
1.0621118012e+00 4.8833155849e+00 3.5703889225e-05 2.6463636072e-06 2.1850357433e+00 2.8072622822e-03
1.0645962733e+00 5.0786602610e+00 5.4369040117e-06 1.0001770171e-06 3.3273208763e-01 4.2748327690e-04
1.0670807453e+00 5.2740049371e+00 0.0000000000e+00 3.6385784857e-07 0.0000000000e+00 0.0000000000e+00
1.0695652174e+00 5.4693496132e+00 0.0000000000e+00 1.2741311840e-07 0.0000000000e+00 0.0000000000e+00
1.0720496894e+00 5.6646942893e+00 0.0000000000e+00 4.2946132941e-08 0.0000000000e+00 0.0000000000e+00
1.0745341615e+00 5.8600389654e+00 0.0000000000e+00 1.3933541148e-08 0.0000000000e+00 0.0000000000e+00
1.0770186335e+00 6.0553836415e+00 0.0000000000e+00 4.3513745372e-09 0.0000000000e+00 0.0000000000e+00
1.0795031056e+00 6.2507283176e+00 0.0000000000e+00 1.3080337473e-09 0.0000000000e+00 0.0000000000e+00
1.0819875776e+00 6.4460729937e+00 0.0000000000e+00 3.7847652979e-10 0.0000000000e+00 0.0000000000e+00
1.0844720497e+00 6.6414176698e+00 0.0000000000e+00 1.0541113230e-10 0.0000000000e+00 0.0000000000e+00
1.0869565217e+00 6.8367623459e+00 0.0000000000e+00 2.8259308148e-11 0.0000000000e+00 0.0000000000e+00
1.0894409938e+00 7.0321070220e+00 0.0000000000e+00 7.2922927151e-12 0.0000000000e+00 0.0000000000e+00
1.0919254658e+00 7.2274516982e+00 0.0000000000e+00 1.8113158284e-12 0.0000000000e+00 0.0000000000e+00
1.0944099379e+00 7.4227963743e+00 0.0000000000e+00 4.3306371062e-13 0.0000000000e+00 0.0000000000e+00
1.0968944099e+00 7.6181410504e+00 0.0000000000e+00 9.9663681234e-14 0.0000000000e+00 0.0000000000e+00
1.0993788820e+00 7.8134857265e+00 0.0000000000e+00 2.2077483938e-14 0.0000000000e+00 0.0000000000e+00
1.1018633540e+00 8.0088304026e+00 0.0000000000e+00 4.7074937464e-15 0.0000000000e+00 0.0000000000e+00
1.1043478261e+00 8.2041750787e+00 0.0000000000e+00 9.6617867405e-16 0.0000000000e+00 0.0000000000e+00
1.1068322981e+00 8.3995197548e+00 0.0000000000e+00 1.9087658840e-16 0.0000000000e+00 0.0000000000e+00
1.1093167702e+00 8.5948644309e+00 0.0000000000e+00 3.6297390369e-17 0.0000000000e+00 0.0000000000e+00
1.1118012422e+00 8.7902091070e+00 0.0000000000e+00 6.6439393845e-18 0.0000000000e+00 0.0000000000e+00
1.1142857143e+00 8.9855537831e+00 0.0000000000e+00 1.1705863138e-18 0.0000000000e+00 0.0000000000e+00
1.1167701863e+00 9.1808984592e+00 0.0000000000e+00 1.9852204672e-19 0.0000000000e+00 0.0000000000e+00
1.1192546584e+00 9.3762431353e+00 0.0000000000e+00 3.2407204314e-20 0.0000000000e+00 0.0000000000e+00
1.1217391304e+00 9.5715878114e+00 0.0000000000e+00 5.0921584817e-21 0.0000000000e+00 0.0000000000e+00
1.1242236025e+00 9.7669324875e+00 0.0000000000e+00 7.7017563850e-22 0.0000000000e+00 0.0000000000e+00
1.1267080745e+00 9.9622771636e+00 0.0000000000e+00 1.1212569920e-22 0.0000000000e+00 0.0000000000e+00
1.1291925466e+00 1.0157621840e+01 0.0000000000e+00 1.5712600643e-23 0.0000000000e+00 0.0000000000e+00
1.1316770186e+00 1.0352966516e+01 0.0000000000e+00 2.1194271919e-24 0.0000000000e+00 0.0000000000e+00
1.1341614907e+00 1.0548311192e+01 0.0000000000e+00 2.7517973793e-25 0.0000000000e+00 0.0000000000e+00
1.1366459627e+00 1.0743655868e+01 0.0000000000e+00 3.4390771986e-26 0.0000000000e+00 0.0000000000e+00
1.1391304348e+00 1.0939000544e+01 0.0000000000e+00 4.1370895162e-27 0.0000000000e+00 0.0000000000e+00
1.1416149068e+00 1.1134345220e+01 0.0000000000e+00 4.7904403041e-28 0.0000000000e+00 0.0000000000e+00
1.1440993789e+00 1.1329689896e+01 0.0000000000e+00 5.3392894899e-29 0.0000000000e+00 0.0000000000e+00
1.1465838509e+00 1.1525034572e+01 0.0000000000e+00 5.7282112451e-30 0.0000000000e+00 0.0000000000e+00
1.1490683230e+00 1.1720379249e+01 0.0000000000e+00 5.9153725800e-31 0.0000000000e+00 0.0000000000e+00
1.1515527950e+00 1.1915723925e+01 0.0000000000e+00 5.8799374146e-32 0.0000000000e+00 0.0000000000e+00
1.1540372671e+00 1.2111068601e+01 0.0000000000e+00 5.6258846633e-33 0.0000000000e+00 0.0000000000e+00
1.1565217391e+00 1.2306413277e+01 0.0000000000e+00 5.1812728905e-34 0.0000000000e+00 0.0000000000e+00
1.1590062112e+00 1.2501757953e+01 0.0000000000e+00 4.5931394395e-35 0.0000000000e+00 0.0000000000e+00
1.1614906832e+00 1.2697102629e+01 0.0000000000e+00 3.9193163093e-36 0.0000000000e+00 0.0000000000e+00
1.1639751553e+00 1.2892447305e+01 0.0000000000e+00 3.2191300392e-37 0.0000000000e+00 0.0000000000e+00
1.1664596273e+00 1.3087791981e+01 0.0000000000e+00 2.5450378638e-38 0.0000000000e+00 0.0000000000e+00
1.1689440994e+00 1.3283136657e+01 0.0000000000e+00 1.9367675341e-39 0.0000000000e+00 0.0000000000e+00
1.1714285714e+00 1.3478481334e+01 0.0000000000e+00 1.4186924784e-40 0.0000000000e+00 0.0000000000e+00
1.1739130435e+00 1.3673826010e+01 0.0000000000e+00 1.0002914513e-41 0.0000000000e+00 0.0000000000e+00
1.1763975155e+00 1.3869170686e+01 0.0000000000e+00 6.7887899198e-43 0.0000000000e+00 0.0000000000e+00
1.1788819876e+00 1.4064515362e+01 0.0000000000e+00 4.4349191116e-44 0.0000000000e+00 0.0000000000e+00
1.1813664596e+00 1.4259860038e+01 0.0000000000e+00 2.7887305736e-45 0.0000000000e+00 0.0000000000e+00
1.1838509317e+00 1.4455204714e+01 0.0000000000e+00 1.6879319512e-46 0.0000000000e+00 0.0000000000e+00
1.1863354037e+00 1.4650549390e+01 0.0000000000e+00 9.8340142098e-48 0.0000000000e+00 0.0000000000e+00
1.1888198758e+00 1.4845894066e+01 0.0000000000e+00 5.5148569296e-49 0.0000000000e+00 0.0000000000e+00
1.1913043478e+00 1.5041238742e+01 0.0000000000e+00 2.9769064706e-50 0.0000000000e+00 0.0000000000e+00
1.1937888199e+00 1.5236583418e+01 0.0000000000e+00 1.5467625600e-51 0.0000000000e+00 0.0000000000e+00
1.1962732919e+00 1.5431928095e+01 0.0000000000e+00 7.7358783863e-53 0.0000000000e+00 0.0000000000e+00
1.1987577640e+00 1.5627272771e+01 0.0000000000e+00 3.7241154628e-54 0.0000000000e+00 0.0000000000e+00
