#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
9.0062111801e-01 -7.2663569111e+00 0.0000000000e+00 1.3663066218e-12 0.0000000000e+00 0.0000000000e+00
9.0310559006e-01 -7.0847125532e+00 0.0000000000e+00 5.0304357070e-12 0.0000000000e+00 0.0000000000e+00
9.0559006211e-01 -6.9030681953e+00 0.0000000000e+00 1.7919819384e-11 0.0000000000e+00 0.0000000000e+00
9.0807453416e-01 -6.7214238373e+00 0.0000000000e+00 6.1763549846e-11 0.0000000000e+00 0.0000000000e+00
9.1055900621e-01 -6.5397794794e+00 0.0000000000e+00 2.0596881278e-10 0.0000000000e+00 0.0000000000e+00
9.1304347826e-01 -6.3581351215e+00 0.0000000000e+00 6.6457083485e-10 0.0000000000e+00 0.0000000000e+00
9.1552795031e-01 -6.1764907636e+00 0.0000000000e+00 2.0746827026e-09 0.0000000000e+00 0.0000000000e+00
9.1801242236e-01 -5.9948464056e+00 0.0000000000e+00 6.2666103234e-09 0.0000000000e+00 0.0000000000e+00
9.2049689441e-01 -5.8132020477e+00 0.0000000000e+00 1.8314045517e-08 0.0000000000e+00 0.0000000000e+00
9.2298136646e-01 -5.6315576898e+00 0.0000000000e+00 5.1785298544e-08 0.0000000000e+00 0.0000000000e+00
9.2546583851e-01 -5.4499133319e+00 0.0000000000e+00 1.4167697487e-07 0.0000000000e+00 0.0000000000e+00
9.2795031056e-01 -5.2682689739e+00 0.0000000000e+00 3.7502710859e-07 0.0000000000e+00 0.0000000000e+00
9.3043478261e-01 -5.0866246160e+00 0.0000000000e+00 9.6049839549e-07 0.0000000000e+00 0.0000000000e+00
9.3291925466e-01 -4.9049802581e+00 0.0000000000e+00 2.3801329768e-06 0.0000000000e+00 0.0000000000e+00
9.3540372671e-01 -4.7233359001e+00 0.0000000000e+00 5.7065863740e-06 0.0000000000e+00 0.0000000000e+00
9.3788819876e-01 -4.5416915422e+00 0.0000000000e+00 1.3237993523e-05 0.0000000000e+00 0.0000000000e+00
9.4037267081e-01 -4.3600471843e+00 0.0000000000e+00 2.9712454464e-05 0.0000000000e+00 0.0000000000e+00
9.4285714286e-01 -4.1784028264e+00 0.0000000000e+00 6.4524625077e-05 0.0000000000e+00 0.0000000000e+00
9.4534161491e-01 -3.9967584684e+00 0.0000000000e+00 1.3557607166e-04 0.0000000000e+00 0.0000000000e+00
9.4782608696e-01 -3.8151141105e+00 0.0000000000e+00 2.7562029800e-04 0.0000000000e+00 0.0000000000e+00
9.5031055901e-01 -3.6334697526e+00 0.0000000000e+00 5.4213812020e-04 0.0000000000e+00 0.0000000000e+00
9.5279503106e-01 -3.4518253947e+00 0.0000000000e+00 1.0317614303e-03 0.0000000000e+00 0.0000000000e+00
9.5527950311e-01 -3.2701810367e+00 0.0000000000e+00 1.8998496269e-03 0.0000000000e+00 0.0000000000e+00
9.5776397516e-01 -3.0885366788e+00 0.0000000000e+00 3.3847746723e-03 0.0000000000e+00 0.0000000000e+00
9.6024844720e-01 -2.9068923209e+00 1.1604780783e-03 5.8345973841e-03 7.4637681501e+00 8.4844703906e-02
9.6273291925e-01 -2.7252479629e+00 6.1857768332e-03 9.7311153146e-03 3.9784641326e+01 4.5225361311e-01
9.6521739130e-01 -2.5436036050e+00 1.0430259823e-02 1.5703083527e-02 6.7083594703e+01 7.6257563407e-01
9.6770186335e-01 -2.3619592471e+00 1.5300221791e-02 2.4517594516e-02 9.8405398799e+01 1.1186275827e+00
9.7018633540e-01 -2.1803148892e+00 2.9641670592e-02 3.7037474997e-02 1.9064432239e+02 2.1671574946e+00
9.7267080745e-01 -1.9986705312e+00 6.0951171624e-02 5.4134668305e-02 3.9201551670e+02 4.4562531649e+00
9.7515527950e-01 -1.8170261733e+00 6.8550220715e-02 7.6556167608e-02 4.4088980535e+02 5.0118337331e+00
9.7763975155e-01 -1.6353818154e+00 9.8896172903e-02 1.0475035049e-01 6.3606380791e+02 7.2304825609e+00
9.8012422360e-01 -1.4537374575e+00 1.4516005269e-01 1.3867602373e-01 9.3361606580e+02 1.0612920588e+01
9.8260869565e-01 -1.2720930995e+00 1.8986505554e-01 1.7763063656e-01 1.2211422007e+03 1.3881386233e+01
9.8509316770e-01 -1.0904487416e+00 2.3944192526e-01 2.2014303997e-01 1.5400023912e+03 1.7506043096e+01
9.8757763975e-01 -9.0880438368e-01 2.8575038276e-01 2.6397490502e-01 1.8378413566e+03 2.0891740284e+01
9.9006211180e-01 -7.2716002575e-01 3.2795765319e-01 3.0626045322e-01 2.1093029953e+03 2.3977592080e+01
9.9254658385e-01 -5.4551566782e-01 3.7032891699e-01 3.4378727307e-01 2.3818193789e+03 2.7075433735e+01
9.9503105590e-01 -3.6387130990e-01 3.8683247676e-01 3.7338706176e-01 2.4879642050e+03 2.8282039589e+01
9.9751552795e-01 -1.8222695197e-01 4.2045436506e-01 3.9237319492e-01 2.7042078236e+03 3.0740198179e+01
1.0000000000e+00 -5.8259404351e-04 4.0186352440e-01 3.9894221270e-01 2.5846383747e+03 2.9380987350e+01
1.0024844720e+00 1.8106176388e-01 3.7395239356e-01 3.9245624944e-01 2.4051242474e+03 2.7340352825e+01
1.0049689441e+00 3.6270612181e-01 3.5514008440e-01 3.7354514984e-01 2.2841303945e+03 2.5964950024e+01
1.0074534161e+00 5.4435047974e-01 3.0693681908e-01 3.4400562995e-01 1.9741047222e+03 2.2440719924e+01
1.0099378882e+00 7.2599483766e-01 2.8130508020e-01 3.0651984291e-01 1.8092508056e+03 2.0566735972e+01
1.0124223602e+00 9.0763919559e-01 2.5343735214e-01 2.6425440412e-01 1.6300158291e+03 1.8529274704e+01
1.0149068323e+00 1.0892835535e+00 2.1839881727e-01 2.2042277699e-01 1.4046608608e+03 1.5967542456e+01
1.0173913043e+00 1.2709279114e+00 1.7120065151e-01 1.7789400008e-01 1.1010996191e+03 1.2516797049e+01
1.0198757764e+00 1.4525722694e+00 1.1840767187e-01 1.3891102870e-01 7.6155459249e+02 8.6570044258e+00
1.0223602484e+00 1.6342166273e+00 9.5065877309e-02 1.0495007420e-01 6.1142875552e+02 6.9504425484e+00
1.0248447205e+00 1.8158609852e+00 7.2683190051e-02 7.6718370206e-02 4.6747154392e+02 5.3140027840e+00
1.0273291925e+00 1.9975053432e+00 6.4693843337e-02 5.4260848665e-02 4.1608700452e+02 4.7298868330e+00
1.0298136646e+00 2.1791497011e+00 5.0164105032e-02 3.7131662263e-02 3.2263707210e+02 3.6675907265e+00
1.0322981366e+00 2.3607940590e+00 2.5033336566e-02 2.4585146291e-02 1.6100521298e+02 1.8302336498e+00
1.0347826087e+00 2.5424384169e+00 1.8430756782e-02 1.5749682303e-02 1.1853984838e+02 1.3475068002e+00
1.0372670807e+00 2.7240827749e+00 1.3996286407e-02 9.7620582419e-03 9.0018966029e+01 1.0232944493e+00
1.0397515528e+00 2.9057271328e+00 7.3270145356e-03 5.8543891424e-03 4.7124662455e+01 5.3569161746e-01
1.0422360248e+00 3.0873714907e+00 6.9396661647e-03 3.3969751876e-03 4.4633380209e+01 5.0737185990e-01
1.0447204969e+00 3.2690158486e+00 4.4165414495e-03 1.9071012831e-03 2.8405570102e+01 3.2290153393e-01
1.0472049689e+00 3.4506602066e+00 2.2125028693e-03 1.0359188547e-03 1.4230004648e+01 1.6176018690e-01
1.0496894410e+00 3.6323045645e+00 1.5065563386e-03 5.4443785310e-04 9.6896162248e+00 1.1014712717e-01
1.0521739130e+00 3.8139489224e+00 1.3573684247e-03 2.7684805931e-04 8.7300944374e+00 9.9239722178e-02
1.0546583851e+00 3.9955932803e+00 1.6865624996e-03 1.3620882605e-04 1.0847349642e+01 1.2330771134e-01
1.0571428571e+00 4.1772376383e+00 1.2582784335e-03 6.4839493250e-05 8.0927840616e+00 9.1995069203e-02
1.0596273292e+00 4.3588819962e+00 9.4212327404e-04 2.9863765710e-05 6.0593903648e+00 6.8880379323e-02
1.0621118012e+00 4.5405263541e+00 0.0000000000e+00 1.3308224645e-05 0.0000000000e+00 0.0000000000e+00
1.0645962733e+00 4.7221707121e+00 0.0000000000e+00 5.7380756864e-06 0.0000000000e+00 0.0000000000e+00
1.0670807453e+00 4.9038150700e+00 0.0000000000e+00 2.3937732925e-06 0.0000000000e+00 0.0000000000e+00
1.0695652174e+00 5.0854594279e+00 0.0000000000e+00 9.6620739645e-07 0.0000000000e+00 0.0000000000e+00
1.0720496894e+00 5.2671037858e+00 0.0000000000e+00 3.7733604571e-07 0.0000000000e+00 0.0000000000e+00
1.0745341615e+00 5.4487481438e+00 0.0000000000e+00 1.4257941414e-07 0.0000000000e+00 0.0000000000e+00
1.0770186335e+00 5.6303925017e+00 0.0000000000e+00 5.2126186487e-08 0.0000000000e+00 0.0000000000e+00
1.0795031056e+00 5.8120368596e+00 0.0000000000e+00 1.8438503781e-08 0.0000000000e+00 0.0000000000e+00
1.0819875776e+00 5.9936812175e+00 0.0000000000e+00 6.3105323241e-09 0.0000000000e+00 0.0000000000e+00
1.0844720497e+00 6.1753255755e+00 0.0000000000e+00 2.0896661622e-09 0.0000000000e+00 0.0000000000e+00
1.0869565217e+00 6.3569699334e+00 0.0000000000e+00 6.6951208494e-10 0.0000000000e+00 0.0000000000e+00
1.0894409938e+00 6.5386142913e+00 0.0000000000e+00 2.0754416437e-10 0.0000000000e+00 0.0000000000e+00
1.0919254658e+00 6.7202586493e+00 0.0000000000e+00 6.2249121718e-11 0.0000000000e+00 0.0000000000e+00
1.0944099379e+00 6.9019030072e+00 0.0000000000e+00 1.8064524136e-11 0.0000000000e+00 0.0000000000e+00
1.0968944099e+00 7.0835473651e+00 0.0000000000e+00 5.0721304978e-12 0.0000000000e+00 0.0000000000e+00
1.0993788820e+00 7.2651917230e+00 0.0000000000e+00 1.3779228671e-12 0.0000000000e+00 0.0000000000e+00
1.1018633540e+00 7.4468360810e+00 0.0000000000e+00 3.6218460969e-13 0.0000000000e+00 0.0000000000e+00
1.1043478261e+00 7.6284804389e+00 0.0000000000e+00 9.2109764518e-14 0.0000000000e+00 0.0000000000e+00
1.1068322981e+00 7.8101247968e+00 0.0000000000e+00 2.2664802961e-14 0.0000000000e+00 0.0000000000e+00
1.1093167702e+00 7.9917691547e+00 0.0000000000e+00 5.3959612139e-15 0.0000000000e+00 0.0000000000e+00
1.1118012422e+00 8.1734135127e+00 0.0000000000e+00 1.2429575208e-15 0.0000000000e+00 0.0000000000e+00
1.1142857143e+00 8.3550578706e+00 0.0000000000e+00 2.7702205673e-16 0.0000000000e+00 0.0000000000e+00
1.1167701863e+00 8.5367022285e+00 0.0000000000e+00 5.9736944896e-17 0.0000000000e+00 0.0000000000e+00
1.1192546584e+00 8.7183465864e+00 0.0000000000e+00 1.2463564401e-17 0.0000000000e+00 0.0000000000e+00
1.1217391304e+00 8.8999909444e+00 0.0000000000e+00 2.5160085465e-18 0.0000000000e+00 0.0000000000e+00
1.1242236025e+00 9.0816353023e+00 0.0000000000e+00 4.9141969452e-19 0.0000000000e+00 0.0000000000e+00
1.1267080745e+00 9.2632796602e+00 0.0000000000e+00 9.2867466734e-20 0.0000000000e+00 0.0000000000e+00
1.1291925466e+00 9.4449240182e+00 0.0000000000e+00 1.6980295190e-20 0.0000000000e+00 0.0000000000e+00
1.1316770186e+00 9.6265683761e+00 0.0000000000e+00 3.0039829856e-21 0.0000000000e+00 0.0000000000e+00
1.1341614907e+00 9.8082127340e+00 0.0000000000e+00 5.1418605818e-22 0.0000000000e+00 0.0000000000e+00
1.1366459627e+00 9.9898570919e+00 0.0000000000e+00 8.5155699526e-23 0.0000000000e+00 0.0000000000e+00
1.1391304348e+00 1.0171501450e+01 0.0000000000e+00 1.3645131978e-23 0.0000000000e+00 0.0000000000e+00
1.1416149068e+00 1.0353145808e+01 0.0000000000e+00 2.1154967184e-24 0.0000000000e+00 0.0000000000e+00
1.1440993789e+00 1.0534790166e+01 0.0000000000e+00 3.1733470221e-25 0.0000000000e+00 0.0000000000e+00
1.1465838509e+00 1.0716434524e+01 0.0000000000e+00 4.6056759032e-26 0.0000000000e+00 0.0000000000e+00
1.1490683230e+00 1.0898078882e+01 0.0000000000e+00 6.4675497229e-27 0.0000000000e+00 0.0000000000e+00
1.1515527950e+00 1.1079723239e+01 0.0000000000e+00 8.7873267259e-28 0.0000000000e+00 0.0000000000e+00
1.1540372671e+00 1.1261367597e+01 0.0000000000e+00 1.1551659213e-28 0.0000000000e+00 0.0000000000e+00
1.1565217391e+00 1.1443011955e+01 0.0000000000e+00 1.4692732025e-29 0.0000000000e+00 0.0000000000e+00
1.1590062112e+00 1.1624656313e+01 0.0000000000e+00 1.8081370402e-30 0.0000000000e+00 0.0000000000e+00
1.1614906832e+00 1.1806300671e+01 0.0000000000e+00 2.1529340369e-31 0.0000000000e+00 0.0000000000e+00
1.1639751553e+00 1.1987945029e+01 0.0000000000e+00 2.4802799376e-32 0.0000000000e+00 0.0000000000e+00
1.1664596273e+00 1.2169589387e+01 0.0000000000e+00 2.7646570944e-33 0.0000000000e+00 0.0000000000e+00
1.1689440994e+00 1.2351233745e+01 0.0000000000e+00 2.9816210137e-34 0.0000000000e+00 0.0000000000e+00
1.1714285714e+00 1.2532878103e+01 0.0000000000e+00 3.1112449462e-35 0.0000000000e+00 0.0000000000e+00
1.1739130435e+00 1.2714522461e+01 0.0000000000e+00 3.1411347217e-36 0.0000000000e+00 0.0000000000e+00
1.1763975155e+00 1.2896166819e+01 0.0000000000e+00 3.0683826505e-37 0.0000000000e+00 0.0000000000e+00
1.1788819876e+00 1.3077811177e+01 0.0000000000e+00 2.9000338633e-38 0.0000000000e+00 0.0000000000e+00
1.1813664596e+00 1.3259455535e+01 0.0000000000e+00 2.6519615037e-39 0.0000000000e+00 0.0000000000e+00
1.1838509317e+00 1.3441099893e+01 0.0000000000e+00 2.3463995006e-40 0.0000000000e+00 0.0000000000e+00
1.1863354037e+00 1.3622744250e+01 0.0000000000e+00 2.0086639963e-41 0.0000000000e+00 0.0000000000e+00
1.1888198758e+00 1.3804388608e+01 0.0000000000e+00 1.6637314592e-42 0.0000000000e+00 0.0000000000e+00
1.1913043478e+00 1.3986032966e+01 0.0000000000e+00 1.3333057676e-43 0.0000000000e+00 0.0000000000e+00
1.1937888199e+00 1.4167677324e+01 0.0000000000e+00 1.0338246488e-44 0.0000000000e+00 0.0000000000e+00
1.1962732919e+00 1.4349321682e+01 0.0000000000e+00 7.7559428988e-46 0.0000000000e+00 0.0000000000e+00
1.1987577640e+00 1.4530966040e+01 0.0000000000e+00 5.6297993839e-47 0.0000000000e+00 0.0000000000e+00
