#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
1.0000000000e+00 -9.7710887957e-04 3.8054610497e-01 3.9894208996e-01 3.0478051690e+04 3.8961486449e+01
1.0024844720e+00 2.5339081877e-01 3.6939379446e-01 3.8633825432e-01 2.9584859796e+04 3.7819678428e+01
1.0049689441e+00 5.0775874642e-01 3.4812394760e-01 3.5069162410e-01 2.7881351381e+04 3.5642005764e+01
1.0074534161e+00 7.6212667407e-01 2.8302402318e-01 2.9838906199e-01 2.2667478908e+04 2.8976874286e+01
1.0099378882e+00 1.0164946017e+00 2.3297382523e-01 2.3797987425e-01 1.8658943542e+04 2.3852580321e+01
1.0124223602e+00 1.2708625294e+00 1.6859872987e-01 1.7790878258e-01 1.3503122846e+04 1.7261659082e+01
1.0149068323e+00 1.5252304570e+00 1.2250786453e-01 1.2466782152e-01 9.8116916155e+03 1.2542733827e+01
1.0173913043e+00 1.7795983847e+00 8.4526684319e-02 8.1886286958e-02 6.7697675005e+03 8.6541032024e+00
1.0198757764e+00 2.0339663123e+00 5.0808282165e-02 5.0415933499e-02 4.0692505583e+03 5.2019089703e+00
1.0223602484e+00 2.2883342400e+00 3.2589090510e-02 2.9095396008e-02 2.6100700338e+03 3.3365718153e+00
1.0248447205e+00 2.5427021676e+00 1.8336923701e-02 1.5739124033e-02 1.4686097193e+03 1.8773909257e+00
1.0273291925e+00 2.7970700953e+00 1.0538393997e-02 7.9806206719e-03 8.4402313615e+02 1.0789533503e+00
1.0298136646e+00 3.0514380229e+00 6.0895630992e-03 3.7930852647e-03 4.8771493515e+02 6.2346829220e-01
1.0322981366e+00 3.3058059506e+00 2.8418097680e-03 1.6898508226e-03 2.2760139670e+02 2.9095326774e-01
1.0347826087e+00 3.5601738782e+00 1.8202960144e-03 7.0567373800e-04 1.4578805378e+02 1.8636753227e-01
1.0372670807e+00 3.8145418059e+00 1.1184336891e-03 2.7622270166e-04 8.9575689630e+01 1.1450869803e-01
1.0397515528e+00 4.0689097335e+00 4.5858044128e-04 1.0134786581e-04 3.6727845091e+01 4.6950882995e-02
1.0422360248e+00 4.3232776612e+00 4.1668191258e-05 3.4855368004e-05 3.3372179360e+00 4.2661182123e-03
1.0447204969e+00 4.5776455888e+00 0.0000000000e+00 1.1236331997e-05 0.0000000000e+00 0.0000000000e+00
1.0472049689e+00 4.8320135165e+00 0.0000000000e+00 3.3953087965e-06 0.0000000000e+00 0.0000000000e+00
1.0496894410e+00 5.0863814441e+00 0.0000000000e+00 9.6168716575e-07 0.0000000000e+00 0.0000000000e+00
1.0521739130e+00 5.3407493718e+00 0.0000000000e+00 2.5532197041e-07 0.0000000000e+00 0.0000000000e+00
1.0546583851e+00 5.5951172994e+00 0.0000000000e+00 6.3539293302e-08 0.0000000000e+00 0.0000000000e+00
1.0571428571e+00 5.8494852271e+00 0.0000000000e+00 1.4821644713e-08 0.0000000000e+00 0.0000000000e+00
1.0596273292e+00 6.1038531547e+00 0.0000000000e+00 3.2407851692e-09 0.0000000000e+00 0.0000000000e+00
1.0621118012e+00 6.3582210824e+00 0.0000000000e+00 6.6420770990e-10 0.0000000000e+00 0.0000000000e+00
1.0645962733e+00 6.6125890100e+00 0.0000000000e+00 1.2760197835e-10 0.0000000000e+00 0.0000000000e+00
1.0670807453e+00 6.8669569377e+00 0.0000000000e+00 2.2977920829e-11 0.0000000000e+00 0.0000000000e+00
1.0695652174e+00 7.1213248653e+00 0.0000000000e+00 3.8785007104e-12 0.0000000000e+00 0.0000000000e+00
1.0720496894e+00 7.3756927930e+00 0.0000000000e+00 6.1364450212e-13 0.0000000000e+00 0.0000000000e+00
1.0745341615e+00 7.6300607206e+00 0.0000000000e+00 9.1005920211e-14 0.0000000000e+00 0.0000000000e+00
1.0770186335e+00 7.8844286483e+00 0.0000000000e+00 1.2650924646e-14 0.0000000000e+00 0.0000000000e+00
1.0795031056e+00 8.1387965759e+00 0.0000000000e+00 1.6484459733e-15 0.0000000000e+00 0.0000000000e+00
1.0819875776e+00 8.3931645036e+00 0.0000000000e+00 2.0133857604e-16 0.0000000000e+00 0.0000000000e+00
1.0844720497e+00 8.6475324312e+00 0.0000000000e+00 2.3050433273e-17 0.0000000000e+00 0.0000000000e+00
1.0869565217e+00 8.9019003589e+00 0.0000000000e+00 2.4736088106e-18 0.0000000000e+00 0.0000000000e+00
1.0894409938e+00 9.1562682865e+00 0.0000000000e+00 2.4881855909e-19 0.0000000000e+00 0.0000000000e+00
1.0919254658e+00 9.4106362141e+00 0.0000000000e+00 2.3460342493e-20 0.0000000000e+00 0.0000000000e+00
1.0944099379e+00 9.6650041418e+00 0.0000000000e+00 2.0734126836e-21 0.0000000000e+00 0.0000000000e+00
1.0968944099e+00 9.9193720694e+00 0.0000000000e+00 1.7176591191e-22 0.0000000000e+00 0.0000000000e+00
1.0993788820e+00 1.0173739997e+01 0.0000000000e+00 1.3337917707e-23 0.0000000000e+00 0.0000000000e+00
1.1018633540e+00 1.0428107925e+01 0.0000000000e+00 9.7082044400e-25 0.0000000000e+00 0.0000000000e+00
1.1043478261e+00 1.0682475852e+01 0.0000000000e+00 6.6235316934e-26 0.0000000000e+00 0.0000000000e+00
1.1068322981e+00 1.0936843780e+01 0.0000000000e+00 4.2358458774e-27 0.0000000000e+00 0.0000000000e+00
1.1093167702e+00 1.1191211708e+01 0.0000000000e+00 2.5391625639e-28 0.0000000000e+00 0.0000000000e+00
1.1118012422e+00 1.1445579635e+01 0.0000000000e+00 1.4267263713e-29 0.0000000000e+00 0.0000000000e+00
1.1142857143e+00 1.1699947563e+01 0.0000000000e+00 7.5143374918e-31 0.0000000000e+00 0.0000000000e+00
1.1167701863e+00 1.1954315491e+01 0.0000000000e+00 3.7097148643e-32 0.0000000000e+00 0.0000000000e+00
1.1192546584e+00 1.2208683418e+01 0.0000000000e+00 1.7166833279e-33 0.0000000000e+00 0.0000000000e+00
1.1217391304e+00 1.2463051346e+01 0.0000000000e+00 7.4462853388e-35 0.0000000000e+00 0.0000000000e+00
1.1242236025e+00 1.2717419274e+01 0.0000000000e+00 3.0275336901e-36 0.0000000000e+00 0.0000000000e+00
1.1267080745e+00 1.2971787201e+01 0.0000000000e+00 1.1538201543e-37 0.0000000000e+00 0.0000000000e+00
1.1291925466e+00 1.3226155129e+01 0.0000000000e+00 4.1218015897e-39 0.0000000000e+00 0.0000000000e+00
1.1316770186e+00 1.3480523057e+01 0.0000000000e+00 1.3801804446e-40 0.0000000000e+00 0.0000000000e+00
1.1341614907e+00 1.3734890984e+01 0.0000000000e+00 4.3319604474e-42 0.0000000000e+00 0.0000000000e+00
1.1366459627e+00 1.3989258912e+01 0.0000000000e+00 1.2744796967e-43 0.0000000000e+00 0.0000000000e+00
1.1391304348e+00 1.4243626839e+01 0.0000000000e+00 3.5146427359e-45 0.0000000000e+00 0.0000000000e+00
1.1416149068e+00 1.4497994767e+01 0.0000000000e+00 9.0850908659e-47 0.0000000000e+00 0.0000000000e+00
1.1440993789e+00 1.4752362695e+01 0.0000000000e+00 2.2012896458e-48 0.0000000000e+00 0.0000000000e+00
1.1465838509e+00 1.5006730622e+01 0.0000000000e+00 4.9994811113e-50 0.0000000000e+00 0.0000000000e+00
1.1490683230e+00 1.5261098550e+01 0.0000000000e+00 1.0643206750e-51 0.0000000000e+00 0.0000000000e+00
1.1515527950e+00 1.5515466478e+01 0.0000000000e+00 2.1238306841e-53 0.0000000000e+00 0.0000000000e+00
1.1540372671e+00 1.5769834405e+01 0.0000000000e+00 3.9725292990e-55 0.0000000000e+00 0.0000000000e+00
1.1565217391e+00 1.6024202333e+01 0.0000000000e+00 6.9648882490e-57 0.0000000000e+00 0.0000000000e+00
1.1590062112e+00 1.6278570261e+01 0.0000000000e+00 1.1446191876e-58 0.0000000000e+00 0.0000000000e+00
1.1614906832e+00 1.6532938188e+01 0.0000000000e+00 1.7632249263e-60 0.0000000000e+00 0.0000000000e+00
1.1639751553e+00 1.6787306116e+01 0.0000000000e+00 2.5459756004e-62 0.0000000000e+00 0.0000000000e+00
1.1664596273e+00 1.7041674044e+01 0.0000000000e+00 3.4458834432e-64 0.0000000000e+00 0.0000000000e+00
1.1689440994e+00 1.7296041971e+01 0.0000000000e+00 4.3716637971e-66 0.0000000000e+00 0.0000000000e+00
1.1714285714e+00 1.7550409899e+01 0.0000000000e+00 5.1986760123e-68 0.0000000000e+00 0.0000000000e+00
1.1739130435e+00 1.7804777827e+01 0.0000000000e+00 5.7948016559e-70 0.0000000000e+00 0.0000000000e+00
1.1763975155e+00 1.8059145754e+01 0.0000000000e+00 6.0545828195e-72 0.0000000000e+00 0.0000000000e+00
1.1788819876e+00 1.8313513682e+01 0.0000000000e+00 5.9296587215e-74 0.0000000000e+00 0.0000000000e+00
1.1813664596e+00 1.8567881610e+01 0.0000000000e+00 5.4434595293e-76 0.0000000000e+00 0.0000000000e+00
1.1838509317e+00 1.8822249537e+01 0.0000000000e+00 4.6840349180e-78 0.0000000000e+00 0.0000000000e+00
1.1863354037e+00 1.9076617465e+01 0.0000000000e+00 3.7780271548e-80 0.0000000000e+00 0.0000000000e+00
1.1888198758e+00 1.9330985392e+01 0.0000000000e+00 2.8563396722e-82 0.0000000000e+00 0.0000000000e+00
1.1913043478e+00 1.9585353320e+01 0.0000000000e+00 2.0242048185e-84 0.0000000000e+00 0.0000000000e+00
1.1937888199e+00 1.9839721248e+01 0.0000000000e+00 1.3446178813e-86 0.0000000000e+00 0.0000000000e+00
1.1962732919e+00 2.0094089175e+01 0.0000000000e+00 8.3722682744e-89 0.0000000000e+00 0.0000000000e+00
1.1987577640e+00 2.0348457103e+01 0.0000000000e+00 4.8863797478e-91 0.0000000000e+00 0.0000000000e+00
