#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
8.6832298137e-01 -1.1231157645e+01 0.0000000000e+00 1.6225403725e-28 0.0000000000e+00 0.0000000000e+00
8.7080745342e-01 -1.1019258526e+01 0.0000000000e+00 1.7139998715e-27 0.0000000000e+00 0.0000000000e+00
8.7329192547e-01 -1.0807359408e+01 0.0000000000e+00 1.7311141211e-26 0.0000000000e+00 0.0000000000e+00
8.7577639752e-01 -1.0595460289e+01 0.0000000000e+00 1.6716303740e-25 0.0000000000e+00 0.0000000000e+00
8.7826086957e-01 -1.0383561171e+01 0.0000000000e+00 1.5433145456e-24 0.0000000000e+00 0.0000000000e+00
8.8074534161e-01 -1.0171662052e+01 0.0000000000e+00 1.3622859759e-23 0.0000000000e+00 0.0000000000e+00
8.8322981366e-01 -9.9597629338e+00 0.0000000000e+00 1.1496926713e-22 0.0000000000e+00 0.0000000000e+00
8.8571428571e-01 -9.7478638153e+00 0.0000000000e+00 9.2767292381e-22 0.0000000000e+00 0.0000000000e+00
8.8819875776e-01 -9.5359646968e+00 0.0000000000e+00 7.1566147584e-21 0.0000000000e+00 0.0000000000e+00
8.9068322981e-01 -9.3240655784e+00 0.0000000000e+00 5.2786156289e-20 0.0000000000e+00 0.0000000000e+00
8.9316770186e-01 -9.1121664599e+00 0.0000000000e+00 3.7224774851e-19 0.0000000000e+00 0.0000000000e+00
8.9565217391e-01 -8.9002673414e+00 0.0000000000e+00 2.5098268487e-18 0.0000000000e+00 0.0000000000e+00
8.9813664596e-01 -8.6883682230e+00 0.0000000000e+00 1.6179126953e-17 0.0000000000e+00 0.0000000000e+00
9.0062111801e-01 -8.4764691045e+00 0.0000000000e+00 9.9716274754e-17 0.0000000000e+00 0.0000000000e+00
9.0310559006e-01 -8.2645699860e+00 0.0000000000e+00 5.8759304835e-16 0.0000000000e+00 0.0000000000e+00
9.0559006211e-01 -8.0526708676e+00 0.0000000000e+00 3.3104489380e-15 0.0000000000e+00 0.0000000000e+00
9.0807453416e-01 -7.8407717491e+00 0.0000000000e+00 1.7831865455e-14 0.0000000000e+00 0.0000000000e+00
9.1055900621e-01 -7.6288726306e+00 0.0000000000e+00 9.1834592792e-14 0.0000000000e+00 0.0000000000e+00
9.1304347826e-01 -7.4169735122e+00 0.0000000000e+00 4.5218429162e-13 0.0000000000e+00 0.0000000000e+00
9.1552795031e-01 -7.2050743937e+00 0.0000000000e+00 2.1287481273e-12 0.0000000000e+00 0.0000000000e+00
9.1801242236e-01 -6.9931752752e+00 0.0000000000e+00 9.5814828651e-12 0.0000000000e+00 0.0000000000e+00
9.2049689441e-01 -6.7812761568e+00 0.0000000000e+00 4.1232609066e-11 0.0000000000e+00 0.0000000000e+00
9.2298136646e-01 -6.5693770383e+00 0.0000000000e+00 1.6964792278e-10 0.0000000000e+00 0.0000000000e+00
9.2546583851e-01 -6.3574779198e+00 0.0000000000e+00 6.6735346098e-10 0.0000000000e+00 0.0000000000e+00
9.2795031056e-01 -6.1455788014e+00 0.0000000000e+00 2.5099376238e-09 0.0000000000e+00 0.0000000000e+00
9.3043478261e-01 -5.9336796829e+00 0.0000000000e+00 9.0254648880e-09 0.0000000000e+00 0.0000000000e+00
9.3291925466e-01 -5.7217805644e+00 0.0000000000e+00 3.1029578350e-08 0.0000000000e+00 0.0000000000e+00
9.3540372671e-01 -5.5098814460e+00 0.0000000000e+00 1.0199568713e-07 0.0000000000e+00 0.0000000000e+00
9.3788819876e-01 -5.2979823275e+00 0.0000000000e+00 3.2054380126e-07 0.0000000000e+00 0.0000000000e+00
9.4037267081e-01 -5.0860832091e+00 0.0000000000e+00 9.6314704905e-07 0.0000000000e+00 0.0000000000e+00
9.4285714286e-01 -4.8741840906e+00 0.0000000000e+00 2.7669254290e-06 0.0000000000e+00 0.0000000000e+00
9.4534161491e-01 -4.6622849721e+00 0.0000000000e+00 7.5997962988e-06 0.0000000000e+00 0.0000000000e+00
9.4782608696e-01 -4.4503858537e+00 0.0000000000e+00 1.9957497785e-05 0.0000000000e+00 0.0000000000e+00
9.5031055901e-01 -4.2384867352e+00 0.0000000000e+00 5.0108323027e-05 0.0000000000e+00 0.0000000000e+00
9.5279503106e-01 -4.0265876167e+00 0.0000000000e+00 1.2028550282e-04 0.0000000000e+00 0.0000000000e+00
9.5527950311e-01 -3.8146884983e+00 0.0000000000e+00 2.7606817757e-04 0.0000000000e+00 0.0000000000e+00
9.5776397516e-01 -3.6027893798e+00 0.0000000000e+00 6.0578574485e-04 0.0000000000e+00 0.0000000000e+00
9.6024844720e-01 -3.3908902613e+00 0.0000000000e+00 1.2709292980e-03 0.0000000000e+00 0.0000000000e+00
9.6273291925e-01 -3.1789911429e+00 0.0000000000e+00 2.5493142529e-03 0.0000000000e+00 0.0000000000e+00
9.6521739130e-01 -2.9670920244e+00 5.2169645397e-04 4.8890558404e-03 2.9971816647e+01 4.4495175028e-02
9.6770186335e-01 -2.7551929059e+00 2.3657809314e-03 8.9645039290e-03 1.3591572602e+02 2.0177602477e-01
9.7018633540e-01 -2.5432937875e+00 8.4028196632e-03 1.5715462513e-02 4.8274771344e+02 7.1667140691e-01
9.7267080745e-01 -2.3313946690e+00 1.9558420063e-02 2.6340724311e-02 1.1236445553e+03 1.6681258179e+00
9.7515527950e-01 -2.1194955505e+00 3.7978566154e-02 4.2211219533e-02 2.1818944956e+03 3.2391689372e+00
9.7763975155e-01 -1.9075964321e+00 6.4332501693e-02 6.4673702884e-02 3.6959460439e+03 5.4868801599e+00
9.8012422360e-01 -1.6956973136e+00 9.8330845248e-02 9.4738650780e-02 5.6491740400e+03 8.3865783190e+00
9.8260869565e-01 -1.4837981951e+00 1.3982395693e-01 1.3268636743e-01 8.0329815701e+03 1.1925500718e+01
9.8509316770e-01 -1.2718990767e+00 1.9995267680e-01 1.7767448056e-01 1.1487417485e+04 1.7053842869e+01
9.8757763975e-01 -1.0599999582e+00 2.5335729255e-01 2.2746964254e-01 1.4555549038e+04 2.1608690247e+01
9.9006211180e-01 -8.4810083974e-01 3.0100273450e-01 2.7843349357e-01 1.7292812132e+04 2.5672341173e+01
9.9254658385e-01 -6.3620172127e-01 3.4956877448e-01 3.2585106811e-01 2.0082964211e+04 2.9814509350e+01
9.9503105590e-01 -4.2430260280e-01 3.6832568916e-01 3.6459983015e-01 2.1160561736e+04 3.1414275258e+01
9.9751552795e-01 -2.1240348434e-01 3.9468749549e-01 3.9004383323e-01 2.2675065467e+04 3.3662657777e+01
1.0000000000e+00 -5.0436587203e-04 3.8089140688e-01 3.9894222966e-01 2.1882470779e+04 3.2485997723e+01
1.0024844720e+00 2.1139475259e-01 3.7045145616e-01 3.9012721376e-01 2.1282688499e+04 3.1595580640e+01
1.0049689441e+00 4.2329387106e-01 3.5332027570e-01 3.6475572944e-01 2.0298490512e+04 3.0134472620e+01
1.0074534161e+00 6.3519298953e-01 2.9699794934e-01 3.2606008650e-01 1.7062734497e+04 2.5330775469e+01
1.0099378882e+00 8.4709210799e-01 2.6948677159e-01 2.7867165530e-01 1.5482198595e+04 2.2984363758e+01
1.0124223602e+00 1.0589912265e+00 2.1255988168e-01 2.2771287995e-01 1.2211709993e+04 1.8129103749e+01
1.0149068323e+00 1.2708903449e+00 1.6813493230e-01 1.7790249359e-01 9.6594663899e+03 1.4340126685e+01
1.0173913043e+00 1.4827894634e+00 1.3166668081e-01 1.3288504742e-01 7.5643405003e+03 1.1229771572e+01
1.0198757764e+00 1.6946885819e+00 9.2856416018e-02 9.4900791984e-02 5.3346643517e+03 7.9196675610e+00
1.0223602484e+00 1.9065877003e+00 7.3068819961e-02 6.4798238301e-02 4.1978534794e+03 6.2319954612e+00
1.0248447205e+00 2.1184868188e+00 4.9977125483e-02 4.2301542246e-02 2.8712199022e+03 4.2625188054e+00
1.0273291925e+00 2.3303859373e+00 3.3533333668e-02 2.6402730623e-02 1.9265128613e+03 2.8600377470e+00
1.0298136646e+00 2.5422850557e+00 2.1052895150e-02 1.5755824296e-02 1.2095031670e+03 1.7955886941e+00
1.0322981366e+00 2.7541841742e+00 1.2133724613e-02 8.9894486120e-03 6.9709074420e+02 1.0348780335e+00
1.0347826087e+00 2.9660832926e+00 7.7142065568e-03 4.9037082093e-03 4.4318642141e+02 6.5794001154e-01
1.0372670807e+00 3.1779824111e+00 3.8484116545e-03 2.5575010850e-03 2.2109387099e+02 3.2822870242e-01
1.0397515528e+00 3.3898815296e+00 1.8504799158e-03 1.2752833044e-03 1.0631133166e+02 1.5782631282e-01
1.0422360248e+00 3.6017806480e+00 8.3292653133e-04 6.0799101655e-04 4.7852196593e+01 7.1039800088e-02
1.0447204969e+00 3.8136797665e+00 3.8396259462e-04 2.7713239271e-04 2.2058912607e+01 3.2747937468e-02
1.0472049689e+00 4.0255788850e+00 2.3123883635e-04 1.2077500419e-04 1.3284828662e+01 1.9722220495e-02
1.0496894410e+00 4.2374780034e+00 2.4660314973e-05 5.0322994005e-05 1.4167518932e+00 2.1032633491e-03
1.0521739130e+00 4.4493771219e+00 0.0000000000e+00 2.0047283099e-05 0.0000000000e+00 0.0000000000e+00
1.0546583851e+00 4.6612762404e+00 0.0000000000e+00 7.6356183955e-06 0.0000000000e+00 0.0000000000e+00
1.0571428571e+00 4.8731753588e+00 0.0000000000e+00 2.7805617781e-06 0.0000000000e+00 0.0000000000e+00
1.0596273292e+00 5.0850744773e+00 0.0000000000e+00 9.6810067393e-07 0.0000000000e+00 0.0000000000e+00
1.0621118012e+00 5.2969735958e+00 0.0000000000e+00 3.2226128693e-07 0.0000000000e+00 0.0000000000e+00
1.0645962733e+00 5.5088727142e+00 0.0000000000e+00 1.0256410451e-07 0.0000000000e+00 0.0000000000e+00
1.0670807453e+00 5.7207718327e+00 0.0000000000e+00 3.1209175022e-08 0.0000000000e+00 0.0000000000e+00
1.0695652174e+00 5.9326709512e+00 0.0000000000e+00 9.0796441046e-09 0.0000000000e+00 0.0000000000e+00
1.0720496894e+00 6.1445700696e+00 0.0000000000e+00 2.5255443747e-09 0.0000000000e+00 0.0000000000e+00
1.0745341615e+00 6.3564691881e+00 0.0000000000e+00 6.7164660252e-10 0.0000000000e+00 0.0000000000e+00
1.0770186335e+00 6.5683683066e+00 0.0000000000e+00 1.7077578160e-10 0.0000000000e+00 0.0000000000e+00
1.0795031056e+00 6.7802674250e+00 0.0000000000e+00 4.1515606021e-11 0.0000000000e+00 0.0000000000e+00
1.0819875776e+00 6.9921665435e+00 0.0000000000e+00 9.6493069751e-12 0.0000000000e+00 0.0000000000e+00
1.0844720497e+00 7.2040656620e+00 0.0000000000e+00 2.1442751112e-12 0.0000000000e+00 0.0000000000e+00
1.0869565217e+00 7.4159647804e+00 0.0000000000e+00 4.5557987106e-13 0.0000000000e+00 0.0000000000e+00
1.0894409938e+00 7.6278638989e+00 0.0000000000e+00 9.2543983766e-14 0.0000000000e+00 0.0000000000e+00
1.0919254658e+00 7.8397630174e+00 0.0000000000e+00 1.7973451950e-14 0.0000000000e+00 0.0000000000e+00
1.0944099379e+00 8.0516621358e+00 0.0000000000e+00 3.3374474789e-15 0.0000000000e+00 0.0000000000e+00
1.0968944099e+00 8.2635612543e+00 0.0000000000e+00 5.9251182995e-16 0.0000000000e+00 0.0000000000e+00
1.0993788820e+00 8.4754603728e+00 0.0000000000e+00 1.0057250152e-16 0.0000000000e+00 0.0000000000e+00
1.1018633540e+00 8.6873594912e+00 0.0000000000e+00 1.6321539477e-17 0.0000000000e+00 0.0000000000e+00
1.1043478261e+00 8.8992586097e+00 0.0000000000e+00 2.5324601957e-18 0.0000000000e+00 0.0000000000e+00
1.1068322981e+00 9.1111577282e+00 0.0000000000e+00 3.7568493226e-19 0.0000000000e+00 0.0000000000e+00
1.1093167702e+00 9.3230568466e+00 0.0000000000e+00 5.3284950516e-20 0.0000000000e+00 0.0000000000e+00
1.1118012422e+00 9.5349559651e+00 0.0000000000e+00 7.2257843712e-21 0.0000000000e+00 0.0000000000e+00
1.1142857143e+00 9.7468550836e+00 0.0000000000e+00 9.3683923071e-22 0.0000000000e+00 0.0000000000e+00
1.1167701863e+00 9.9587542020e+00 0.0000000000e+00 1.1613009491e-22 0.0000000000e+00 0.0000000000e+00
1.1192546584e+00 1.0170653320e+01 0.0000000000e+00 1.3763349363e-23 0.0000000000e+00 0.0000000000e+00
1.1217391304e+00 1.0382552439e+01 0.0000000000e+00 1.5595637347e-24 0.0000000000e+00 0.0000000000e+00
1.1242236025e+00 1.0594451557e+01 0.0000000000e+00 1.6895916803e-25 0.0000000000e+00 0.0000000000e+00
1.1267080745e+00 1.0806350676e+01 0.0000000000e+00 1.7500886076e-26 0.0000000000e+00 0.0000000000e+00
1.1291925466e+00 1.1018249794e+01 0.0000000000e+00 1.7331571930e-27 0.0000000000e+00 0.0000000000e+00
1.1316770186e+00 1.1230148913e+01 0.0000000000e+00 1.6410261849e-28 0.0000000000e+00 0.0000000000e+00
1.1341614907e+00 1.1442048031e+01 0.0000000000e+00 1.4855685911e-29 0.0000000000e+00 0.0000000000e+00
1.1366459627e+00 1.1653947150e+01 0.0000000000e+00 1.2857885299e-30 0.0000000000e+00 0.0000000000e+00
1.1391304348e+00 1.1865846268e+01 0.0000000000e+00 1.0640107766e-31 0.0000000000e+00 0.0000000000e+00
1.1416149068e+00 1.2077745387e+01 0.0000000000e+00 8.4182563536e-33 0.0000000000e+00 0.0000000000e+00
1.1440993789e+00 1.2289644505e+01 0.0000000000e+00 6.3679245312e-34 0.0000000000e+00 0.0000000000e+00
1.1465838509e+00 1.2501543624e+01 0.0000000000e+00 4.6054631269e-35 0.0000000000e+00 0.0000000000e+00
1.1490683230e+00 1.2713442742e+01 0.0000000000e+00 3.1845520535e-36 0.0000000000e+00 0.0000000000e+00
1.1515527950e+00 1.2925341861e+01 0.0000000000e+00 2.1053438473e-37 0.0000000000e+00 0.0000000000e+00
1.1540372671e+00 1.3137240979e+01 0.0000000000e+00 1.3307527111e-38 0.0000000000e+00 0.0000000000e+00
1.1565217391e+00 1.3349140097e+01 0.0000000000e+00 8.0421343599e-40 0.0000000000e+00 0.0000000000e+00
1.1590062112e+00 1.3561039216e+01 0.0000000000e+00 4.6467031655e-41 0.0000000000e+00 0.0000000000e+00
1.1614906832e+00 1.3772938334e+01 0.0000000000e+00 2.5669545364e-42 0.0000000000e+00 0.0000000000e+00
1.1639751553e+00 1.3984837453e+01 0.0000000000e+00 1.3557857478e-43 0.0000000000e+00 0.0000000000e+00
1.1664596273e+00 1.4196736571e+01 0.0000000000e+00 6.8464208605e-45 0.0000000000e+00 0.0000000000e+00
1.1689440994e+00 1.4408635690e+01 0.0000000000e+00 3.3054893432e-46 0.0000000000e+00 0.0000000000e+00
1.1714285714e+00 1.4620534808e+01 0.0000000000e+00 1.5258349946e-47 0.0000000000e+00 0.0000000000e+00
1.1739130435e+00 1.4832433927e+01 0.0000000000e+00 6.7340916325e-49 0.0000000000e+00 0.0000000000e+00
1.1763975155e+00 1.5044333045e+01 0.0000000000e+00 2.8415160470e-50 0.0000000000e+00 0.0000000000e+00
1.1788819876e+00 1.5256232164e+01 0.0000000000e+00 1.1463595284e-51 0.0000000000e+00 0.0000000000e+00
1.1813664596e+00 1.5468131282e+01 0.0000000000e+00 4.4217197977e-53 0.0000000000e+00 0.0000000000e+00
1.1838509317e+00 1.5680030401e+01 0.0000000000e+00 1.6306517910e-54 0.0000000000e+00 0.0000000000e+00
1.1863354037e+00 1.5891929519e+01 0.0000000000e+00 5.7495106974e-56 0.0000000000e+00 0.0000000000e+00
1.1888198758e+00 1.6103828638e+01 0.0000000000e+00 1.9382071069e-57 0.0000000000e+00 0.0000000000e+00
1.1913043478e+00 1.6315727756e+01 0.0000000000e+00 6.2469656486e-59 0.0000000000e+00 0.0000000000e+00
1.1937888199e+00 1.6527626874e+01 0.0000000000e+00 1.9250308543e-60 0.0000000000e+00 0.0000000000e+00
1.1962732919e+00 1.6739525993e+01 0.0000000000e+00 5.6716041611e-62 0.0000000000e+00 0.0000000000e+00
1.1987577640e+00 1.6951425111e+01 0.0000000000e+00 1.5976210386e-63 0.0000000000e+00 0.0000000000e+00
